,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
3957,Jordan Feliz,Witness,4CSi3MOjMoBP8iSjAYMvNp,54,0.0265,0.55,216787,0.81,0.0,2,0.127,-4.77,0,0.0486,91.954,4,0.411
3958,Fredo Bang,Father,3KWThaGCnKREf6gcNJcaky,52,0.429,0.714,183197,0.533,0.0,1,0.291,-7.931,1,0.147,77.993,4,0.665
3959,Yoste,Arc,3p10Uj0mYylRjO2PQl3iZM,58,0.886,0.366,202560,0.379,0.0219,6,0.102,-11.534,1,0.0362,139.473,4,0.0753
3960,Shinedown,special,0vmn9XUPoxbWtHeZGfwgBj,56,0.592,0.443,224427,0.572,0.00208,11,0.299,-6.165,0,0.0341,153.591,4,0.211
3961,Dave $tokes,Care,4TnMNS1Yi2mODaUn2lI61i,52,0.235,0.62,69329,0.628,0.0,2,0.11,-9.878,1,0.26,73.13,4,0.684
3962,Normandie,White Flag,6GC9ktyFFHVaFA1qlE2zzi,59,0.00136,0.343,225732,0.91,5.67e-05,8,0.0717,-5.734,1,0.0648,163.975,4,0.15
3963,Pistol Annies,Sugar Daddy,0onvnJVl8K9ldJvufVgwSR,49,0.00761,0.647,218147,0.87,2.15e-05,0,0.23,-6.032,0,0.035,129.26,4,0.912
3964,Jack Stauber's Micropop,Two Time,7JTGwb6ug0z15F5roNLE0s,56,0.112,0.832,139851,0.346,1.29e-05,0,0.0945,-9.64,1,0.036,98.512,4,0.688
3965,Brent Faiyaz,Target On My Chest,2GUJWmiDlSwey0GrLCX1gK,55,0.0147,0.576,188274,0.457,0.00251,0,0.0935,-9.392,1,0.124,82.975,4,0.0445
3966,Sofia's Choice,Soul Blanket,44McOkwrQvgCzDxd5NZV6a,60,0.408,0.573,241227,0.19,0.85,1,0.131,-8.549,0,0.0425,180.048,4,0.0391
3967,A Boogie Wit da Hoodie,Nonchalant (feat. Alkaline),4N2LDS9zl0352gF1R73fBR,55,0.716,0.546,188752,0.608,0.0,2,0.112,-4.542,0,0.333,182.104,4,0.493
3968,Runaway June,Buy My Own Drinks,40p6WybX0YvcLdMlLja3oL,53,0.068,0.686,206293,0.9,0.0,5,0.0985,-4.406,1,0.0614,155.963,4,0.962
3969,Fujitsu,Hills and Horizons,1MfeZZwkOZP5gpCfZCzKiJ,58,0.439,0.927,125217,0.405,0.793,1,0.106,-14.049,1,0.151,137.952,4,0.694
3970,Amir Obe,Famous,33C9eAG5R6Brjf16jxCnA2,55,0.12,0.539,200133,0.699,0.0328,8,0.109,-6.469,0,0.0768,166.01,4,0.244
3971,Jacquees,All My Life feat. Chris Brown,7qD9s25DI5px610dUj3lsg,56,0.00781,0.844,201440,0.458,0.0,6,0.0971,-7.922,1,0.118,97.026,4,0.8
3972,Birnenbison,Blitz,0wyfG55hXTIdoP1AWLBFxD,52,0.284,0.609,73262,0.331,0.836,7,0.0561,-21.675,0,0.0468,139.956,4,0.679
3973,H.1,Blue,33PvyfoigklLTvZRyQpi2j,52,0.515,0.433,129000,0.367,0.445,0,0.104,-13.835,1,0.0793,81.173,4,0.0361
3974,Franz Liszt,Something Just Like This / Hungarian Rhapsody,6bdy5pGNFPIvWpLIJklKaj,42,0.96,0.489,233840,0.597,0.905,1,0.144,-9.129,1,0.0278,102.96,4,0.235
3975,CLC,BLACK DRESS,4g73tmQQc6pSfe4NMXKrZD,61,0.0307,0.728,193609,0.821,0.0,0,0.0386,-3.129,1,0.0419,108.001,4,0.816
3976,KYLE,iMissMe (feat. Khalid),7EXHUG8EomBQs9Bg6CrJC3,55,0.0639,0.847,189693,0.699,0.0,5,0.321,-5.595,1,0.19,113.959,4,0.845
3977,Polyphia,Death Note (feat. Ichika),26CD6boN0gB1Y2zXgQrfhw,54,0.000719,0.616,220116,0.812,0.71,7,0.293,-5.034,0,0.0274,132.949,4,0.441
3978,Andy Mineo,Shame,4ay8z23Fa9iJgvGdbBr4Iw,53,0.302,0.536,349357,0.387,0.0,0,0.152,-11.655,1,0.126,82.862,4,0.352
3979,Howiewonder,Like You,4oM7icM9UTimjuevHviIxv,52,0.93,0.711,112920,0.581,0.867,6,0.495,-8.981,0,0.348,170.063,4,0.708
3980,Shoreline Mafia,Poppin It (feat. Stinc Team),7BDBdynJsRdTOhcWTvoidS,53,0.0473,0.813,280253,0.502,0.0,11,0.104,-8.126,0,0.332,79.008,4,0.357
3981,Rich Brian,Arizona (feat. AUGUST 08),3q0UN40vV6mI7TT560Ry5l,56,0.695,0.651,292381,0.526,0.0,8,0.386,-10.886,1,0.356,95.049,4,0.509
3982,Benj Pasek,Rewrite the Stars,1t4NUQuv33szmm8jeLzsZW,42,0.952,0.505,211533,0.523,0.272,10,0.141,-7.838,1,0.0348,125.018,4,0.173
3983,Aso,First Date,3ygrjl2JYg3q8eTfcWpj63,58,0.314,0.53,147958,0.212,0.953,0,0.108,-9.468,1,0.0887,139.003,4,0.66
3984,Ulices Chaidez Y Sus Plebes,Para Ti Papá,1kqSCTQ2KReQ2bzmEcFvnI,57,0.679,0.642,254251,0.501,0.0,5,0.0984,-6.402,1,0.0291,145.186,3,0.707
3985,Dice Soho,SSP (feat. Ty Dolla $ign & Desiigner),0mlf2pozBwftpCsshquLsd,55,0.123,0.787,170433,0.662,0.0,10,0.167,-6.028,0,0.216,138.056,3,0.424
3986,Steve Void,Crooked,2LbMnCJb61TYYvpVQeHvBv,60,0.00371,0.59,134179,0.741,0.0,0,0.0932,-4.568,1,0.0815,135.867,4,0.193
3987,Marcus D,forgotten,5j3DMUT6O8pF1Eobm0JAhc,53,0.305,0.613,140133,0.286,0.94,7,0.566,-10.604,1,0.048,85.728,4,0.166
3988,Nelly,Freaky with You,5zO5UXvI31FaxDDvSI9XPc,56,0.0128,0.697,192600,0.624,0.0,0,0.177,-4.535,0,0.0535,132.469,4,0.544
3989,TobyMac,Everything,1cxM9XPSKofuSwbBwayZiG,54,0.0239,0.801,200760,0.683,0.0,11,0.0896,-4.849,0,0.0416,112.466,4,0.801
3990,Tord Gustavsen Trio,Curves,0glr1BX8Zy81l4HvLpmozl,59,0.963,0.515,379533,0.0283,0.927,9,0.0906,-28.954,1,0.0402,100.598,4,0.0886
3991,Arctic Monkeys,Golden Trunks,3NmndGYOIYocA5OTHMVoaw,58,0.129,0.492,173627,0.564,1.73e-05,2,0.131,-5.811,1,0.0278,92.544,4,0.0896
3992,Vera Blue,All The Pretty Girls,1kgw52pWfmHsXP0eAmduLg,62,0.415,0.708,202628,0.591,0.0,11,0.117,-5.825,1,0.0348,120.976,4,0.618
3993,Jungle,Happy Man,5nF6drlQTtXc5iThQoyONB,63,0.198,0.594,191530,0.516,2.99e-05,9,0.0736,-7.848,0,0.0315,108.018,4,0.154
3994,Christina Aguilera,Unless It's With You,7fklxl8AxKiGz5fFZEglIm,61,0.578,0.588,257053,0.497,0.0,2,0.108,-5.312,1,0.0397,99.071,4,0.238
3995,Rejjie Snow,23,6Km73Tlvi4yS2e4XaIuXek,53,0.276,0.803,181613,0.637,1.68e-05,4,0.22,-7.191,0,0.105,97.032,4,0.5
3996,Xavier Wulf,Match Hunters (feat. Madeintyo),3AMTGul9vVdb08KK6LyhLr,54,0.208,0.743,148532,0.628,0.0,9,0.0852,-7.834,1,0.455,160.007,4,0.295
3997,goosetaf,Waltz,6Ktk31Gg9P2e8IsjBFieKU,52,0.835,0.762,103432,0.188,0.404,3,0.111,-14.005,0,0.189,87.082,4,0.587
3998,chloe moriondo,Waves,04nQgeTajwIDg0cYBaVctj,55,0.913,0.488,133072,0.206,0.0,9,0.108,-14.157,0,0.045,81.457,4,0.178
3999,Maluma,La Ex (feat. Jason Derulo),18WYpqbNvkCXHTeyN2WG8l,62,0.166,0.799,191747,0.842,0.0,5,0.116,-3.204,0,0.163,95.041,4,0.899
4000,Pentatonix,Waltz Of The Flowers,71puJ5SVGNpKvK1sq0TMQ9,55,0.461,0.407,120960,0.359,0.00151,2,0.0946,-7.794,1,0.0336,178.448,3,0.749
4001,David Guetta,Para que te quedes (feat. J Balvin),2Gy4jUcTYeFsz4TmavpKYd,57,0.122,0.863,178080,0.584,0.0,11,0.0707,-4.785,0,0.279,94.0,4,0.698
4002,Iron & Wine,What I Am - Recorded at Spotify Studios NYC,1b5Cgfs0La5peeZ7Sw7y6y,60,0.668,0.546,235580,0.299,0.109,5,0.111,-14.999,1,0.0386,115.464,4,0.789
4003,CID,I Miss You,6kKvafd8xXOIMeidlbKPy7,61,0.0103,0.738,171429,0.864,0.000104,0,0.0847,-3.228,1,0.0864,125.946,4,0.397
4004,De La Ghetto,"Sé Que Quieres (feat. Brytiago, Jon Z & Almighty) - Remix",0X312fIKbQYwh5irO6fr0u,55,0.433,0.844,252133,0.601,0.0,8,0.12,-5.51,0,0.136,126.097,4,0.43
4005,Banda Tierra Sagrada,Tenemos Que Hablar,0nsDmXGJrn6CHpJjBWCAcx,58,0.349,0.717,222133,0.395,0.0,5,0.105,-7.237,1,0.0284,117.96,4,0.549
4006,BONES,AccountBalance,1mcrQPXXfleIewvCtXf50z,38,0.0824,0.748,82704,0.439,5.57e-06,2,0.0828,-9.695,1,0.0451,140.011,4,0.213
4007,Luis Alfonso Partida El Yaki,Nomás Este Rey (Bonus Track),5roCNZmSZyDweazZPFQ8eq,56,0.519,0.73,216840,0.38,1.75e-06,10,0.0574,-6.527,1,0.0366,139.867,3,0.904
4008,Charlie Puth,The Way I Am - Eden Prince Remix,6DrjofzZm5s8xpMn4IBMyI,59,0.0991,0.732,192797,0.877,0.0,1,0.103,-3.253,1,0.131,121.998,4,0.65
4009,Borealism,savepoint,0JakWRz63mlTcBLVAwkVDv,51,0.964,0.226,67385,0.237,0.997,10,0.227,-23.185,0,0.041,114.52,4,0.0795
4010,SALES,White Jeans,6yh23uX7A8RC8BMbyFxjnP,53,0.691,0.722,228000,0.75,0.477,11,0.101,-11.747,1,0.0352,120.014,4,0.92
4011,Flipp Dinero,Livin' It,1WrDWytDtv59Q8lfhjOoOi,52,0.385,0.837,186126,0.932,0.0,9,0.141,-2.679,0,0.328,144.051,4,0.768
4012,Skindred,That's My Jam,3BsNSXrlWerfVTL5hjcJ3C,50,0.0043,0.585,196052,0.928,0.0,5,0.275,-4.939,1,0.0607,104.007,4,0.547
4013,Surfaces,Heaven Falls / Fall on Me,7yHqOZfsXYlicyoMt62yC6,52,0.36,0.563,240597,0.366,0.00243,11,0.0955,-6.896,0,0.121,85.352,4,0.768
4014,Jorja Smith,Lifeboats (Freestyle),02DylNP4HxYaYMbqM4dGHr,61,0.43,0.766,172490,0.734,0.0,0,0.257,-8.699,0,0.351,92.671,4,0.508
4015,Andy Mineo,Almost…,0CP7PZHresH8TiGq62MSuQ,51,0.717,0.311,73843,0.294,0.0516,9,0.637,-12.75,0,0.0291,74.606,4,0.149
4016,Loote,Out Of My Head,6ovkLF42qFLN7VqKX0r0jT,54,0.168,0.835,214253,0.553,0.0,8,0.0738,-7.278,1,0.0531,108.606,4,0.811
4017,A.M. SNiPER,Supreme,04441m0TA5fxQeUU8bjhDq,56,0.263,0.484,150753,0.711,0.0,8,0.104,-3.848,1,0.341,102.05,4,0.515
4018,Supa Wave,Scumwave (feat. 6ix9ine),0Zw9h2S7JsT4b36JQtRK15,57,0.0631,0.623,114214,0.614,0.0,8,0.117,-6.325,1,0.237,139.912,4,0.207
4019,Mack Brock,Greater Things,3EHQMl3KrWpwfUMxgAWSqb,52,0.396,0.485,280179,0.603,3.11e-06,11,0.0743,-7.846,1,0.0357,142.02,4,0.255
4020,"Now, Now",MJ,4pk6I8l87QhPwvWT5Wan0Q,53,0.418,0.677,232360,0.772,0.816,10,0.0927,-7.085,0,0.0359,123.981,4,0.727
4021,KEY,Time Of My Life,70QakHM0uW5AAtEcKrX65Z,54,0.0823,0.916,181895,0.62,2.14e-06,11,0.124,-6.612,1,0.219,95.002,4,0.793
4022,I'm With Her,See You Around,12CyFLr9VQA25a5PvKp3bX,58,0.948,0.494,228627,0.0657,8.36e-06,10,0.168,-16.782,1,0.0372,119.345,4,0.181
4023,CHVRCHES,Forever,3gcDO5tOTybSstaGSAMIgV,52,0.000608,0.431,224459,0.789,1.13e-06,5,0.277,-3.975,1,0.0366,151.964,4,0.298
4024,Cam,Palace - Cover,3gkqjWvOpWpFQYX5AzqrY3,57,0.927,0.401,229497,0.0427,7.8e-05,6,0.0984,-11.177,0,0.037,77.588,3,0.275
4025,Neffex,Cold,2FpWhUMOPGUVR95DkfKjGH,59,0.0664,0.786,186240,0.643,1.26e-06,8,0.0985,-8.851,1,0.0877,125.06,4,0.702
4026,Filepe,Thief in the Night,2PhQnG0rUY3U09S7UPyU3R,52,0.107,0.803,219840,0.636,0.0,10,0.0903,-6.004,1,0.307,140.006,4,0.324
4027,Mike Shinoda,Crossing A Line,10Ci2KeR3aqzegF5P7rf1O,56,0.0457,0.712,242854,0.66,0.000293,1,0.084,-8.797,1,0.051,136.592,3,0.399
4028,Lunchmoney,Bak Pak,1dCJprCdXOvLmK8RQ5jpRL,53,0.937,0.711,85063,0.387,0.842,10,0.116,-14.536,0,0.231,79.027,4,0.598
4029,Bertholet,Very,565G5uNsmYHxSBmN0mAJy2,57,0.13,0.695,85257,0.229,0.504,6,0.253,-13.634,0,0.204,84.916,4,0.674
4030,Myles Parrish,Kickback,66N8UbbkC4pli2UOOAILhB,53,0.664,0.873,211502,0.755,0.0,8,0.15,-7.231,1,0.26,100.071,4,0.5
4031,Fleet Foxes,Tiger Mountain Peasant Song,3CkNL2lWlh2smBJzy53K87,35,0.929,0.654,208973,0.148,0.0016,6,0.0895,-11.963,1,0.0327,130.738,3,0.287
4032,Nohidea,entheogen,0BjvqQdUUB2WzUncxxvIRh,56,0.258,0.32,108942,0.428,0.0075,10,0.134,-10.338,0,0.0621,78.305,4,0.0853
4033,Chelo el Rebulero,Erotico,0P59Pdsh0J3BBQZQHjSMVU,58,0.514,0.754,196440,0.831,5.54e-06,8,0.123,-2.214,1,0.0698,176.01,4,0.767
4034,Lost Frequencies,Like I Love You,4sh506lJZac1T4o4NqtIuS,67,0.142,0.863,190174,0.588,3.42e-05,1,0.457,-7.141,1,0.0847,117.911,4,0.751
4035,Playboi Carti,Ain't Doin That,7si3FzQV7xcFvmdDQ57ZVt,52,0.112,0.765,172500,0.54,0.0,1,0.122,-6.726,1,0.089,106.021,4,0.223
4036,Matt Ox,Zero Degrees,0La8ksxPwXca50ko9KekJy,53,0.0445,0.629,119955,0.657,0.0,1,0.463,-5.853,1,0.217,79.953,4,0.468
4037,Frad,First Date,1RT37FnxNmvisZSb6leOCD,58,0.75,0.732,173143,0.303,0.828,4,0.141,-13.575,1,0.057,82.555,4,0.601
4038,Fleet Foxes,So Long to the Headstrong,5vQSN4iQP6wTfRWvj6DuTH,34,0.0331,0.422,258880,0.731,4.61e-06,0,0.264,-5.035,1,0.0321,142.229,4,0.351
4039,AJR,No Grass Today,7k4AIwFwod7UCq2qvQoxy1,50,0.233,0.701,259115,0.546,0.0,10,0.467,-4.823,1,0.0395,92.025,4,0.582
4040,Fleet Foxes,Anyone Who's Anyone,0Loe7GTqViosgHtGhcb9Cf,34,0.0011,0.512,228573,0.806,0.334,0,0.346,-4.308,1,0.0292,127.111,4,0.681
4041,Rina Sawayama,Cherry,49eeirITrqP3pJALseu6Ed,55,0.0129,0.577,205224,0.79,5.06e-06,3,0.334,-3.458,1,0.0494,102.03,4,0.645
4042,Rhye,Feel Your Weight - Poolside Remix,5heenx8v6qCOumRI9jpRBS,55,0.665,0.741,310133,0.592,0.854,6,0.116,-9.059,0,0.0308,111.984,4,0.822
4043,Lights & Motion,Bloom,18y51hyl2ySV0QtEIywTQ0,54,0.897,0.0645,335240,0.216,0.945,0,0.0674,-16.934,1,0.0386,67.171,3,0.0359
4044,Fleet Foxes,Silver Dagger,5COtvgd7dOLF2qn1PfZx0n,35,0.876,0.412,199493,0.32,0.0,11,0.116,-8.123,0,0.0286,111.158,4,0.167
4045,Takagi & Ketra,Amore e Capoeira,5Vwqy3CS2aCB6jcgm1qWfk,75,0.122,0.827,172455,0.697,0.0,11,0.044,-4.368,0,0.142,118.083,4,0.836
4046,Shy Glizzy,Live Up To the Hype,7K0MmOeYgozw9Y5y9V5K3R,51,0.063,0.903,181980,0.591,0.0,5,0.111,-4.531,0,0.0454,147.942,4,0.492
4047,Fleet Foxes,False Knight on the Road,1DaqXn6maaeoV9K9Ap2R7g,34,0.955,0.443,225253,0.146,4.25e-05,7,0.0968,-12.677,1,0.0314,102.527,4,0.284
4048,DDG,Givenchy,1ZUSYGDxdzkK6inZJb8pMO,52,0.0709,0.876,136010,0.339,0.0,1,0.0534,-8.909,0,0.307,80.094,4,0.605
4049,Dua Lipa,Blow Your Mind (Mwah),6oVGIxnuwcwZspPEYk2Yb3,61,0.0188,0.654,178583,0.796,0.0,2,0.0948,-4.761,0,0.122,108.854,4,0.491
4050,Rich Brian,Enemies,1LjNfa52hD7EduC4EvZY51,54,0.422,0.844,207433,0.606,0.0,5,0.124,-7.877,0,0.121,140.016,4,0.286
4051,Jimi Tents,Backbone,2KRt6yYMdyKzm6nBbKL6Ze,52,0.0987,0.621,164906,0.6,0.0,10,0.111,-7.055,0,0.542,139.872,4,0.517
4052,Khruangbin,Lady and Man,0tjTndnyFm1xQsaHGf2imW,54,0.000711,0.728,258044,0.691,0.828,7,0.0912,-7.947,1,0.0578,82.207,4,0.901
4053,Mack Brock,Christ Is Risen,1GQsaKKI0ZJJPI5Zsop20u,55,0.389,0.506,307027,0.505,1.2e-06,0,0.0843,-7.77,1,0.031,141.834,4,0.264
4054,Blueface,Freak Bitch,4h4rftrSVDEv4k8UDMqxyS,53,0.392,0.834,105624,0.546,0.0,9,0.226,-9.766,1,0.558,100.034,4,0.393
4055,Chief Keef,Belieber,77HIDnlmuggHohtAPpb0Ol,55,0.779,0.662,150000,0.496,0.0,5,0.195,-4.926,1,0.0371,84.945,4,0.445
4056,Ashley Tisdale,Voices in My Head,1AqGpHm2ERCWBaLV0HQRzp,59,0.266,0.683,199090,0.659,0.0,2,0.202,-4.834,1,0.0476,135.017,4,0.768
4057,Ruschens Grabbar,Penga Ruschen,2vXCbHXB8TBoClYczOk6Th,60,0.000132,0.711,62459,0.336,0.809,8,0.0938,-14.344,1,0.059,125.041,4,0.566
4058,YoungBoy Never Broke Again,Everyday,5HSDL0ChmUNd8X0wrSy4br,53,0.00532,0.709,162038,0.72,0.0,10,0.288,-8.065,0,0.235,154.909,4,0.731
4059,Philanthrope,Silence,2J8XWGtQb2PFtuHjyaNow3,56,0.838,0.651,105101,0.183,0.925,9,0.0891,-9.388,0,0.056,151.971,4,0.687
4060,King Princess,Talia,396UBHzxhcRoNYiIjRzEM9,63,0.569,0.393,207707,0.523,0.0,2,0.167,-6.996,1,0.11,179.974,4,0.277
4061,Jaden Smith,Icon - Reggaeton Remix,5e1D90g8borqYvbIt2S2Mr,58,0.31,0.741,208880,0.919,0.0,2,0.412,-2.342,1,0.254,115.054,4,0.666
4062,Boston Manor,Halo,0BBuP5Ynwl0hMKbQGEjfnk,57,0.00078,0.421,223720,0.823,3.21e-05,9,0.204,-3.327,0,0.0446,104.973,4,0.155
4063,Jamie Drake,Everything's Fine,6SRzKq8y1qHT2aSKphQ03C,57,0.832,0.484,209160,0.417,0.000199,4,0.0723,-8.956,0,0.0326,117.895,4,0.156
4064,BAYNK,Settle,4nsiKM4S8cRU3oWNiTOeWz,63,0.161,0.763,205128,0.577,0.00362,6,0.225,-10.127,1,0.167,116.982,4,0.569
4065,Mark B.,Todo Va Estar Bien,42sMYgin1f4iFDzo47LyOE,68,0.107,0.794,194529,0.814,6.98e-06,11,0.131,-4.921,1,0.161,105.018,4,0.826
4066,Migos,Crown the Kings,2664gDzsUz6oHnSFyfKjcq,56,0.0458,0.868,229904,0.699,0.0,5,0.166,-6.065,0,0.0782,143.042,4,0.372
4067,August D. Valentine,Just Like I Am,3tfAI9Uxp5nQWtVdrowQao,60,0.904,0.442,169461,0.252,0.895,0,0.111,-11.802,1,0.0457,159.894,4,0.472
4068,Xfruge,I Know You So Well,6yWtfKeGG5Ojs5Z53dVc8E,56,0.936,0.629,102187,0.307,0.785,0,0.793,-16.42,0,0.157,117.631,4,0.317
4069,Chloe Lilac,Summer,7tsHqxfepei1AdLjy93XIv,56,0.282,0.639,178457,0.531,1.45e-06,4,0.111,-5.531,1,0.0277,112.926,4,0.318
4070,Brett Dennen,Already Gone - Acoustic,1uFDfBodTgwaBb3qMk0GN8,57,0.612,0.555,174053,0.463,0.0,4,0.142,-7.994,1,0.0343,88.399,4,0.661
4071,Hippo Campus,Mistakes,1OrhwZaLMoymvyxSgKNBLk,52,0.0339,0.0877,190267,0.222,0.697,1,0.375,-14.838,0,0.035,70.222,4,0.0331
4072,Shrimpnose,Aurburn Leaves,5LFDQDlGm8jKUBHjAl4MXE,52,0.969,0.559,75781,0.37,0.291,0,0.108,-12.037,1,0.245,75.51,4,0.362
4073,Inifinite Room,Tree House,7zw3kI053VYHm4Phx8oyeR,56,0.953,0.532,189953,0.425,0.886,9,0.0905,-13.352,1,0.033,110.037,4,0.37
4074,digitalluc,003,007li59Nxy2wRsYSCagDeC,57,0.875,0.709,139521,0.293,0.0454,1,0.103,-11.215,1,0.241,84.971,4,0.383
4075,Fleet Foxes,Icicle Tusk,7v5qUOGg2RNl4K1dDRWhty,54,0.522,0.47,277800,0.31,1.29e-06,5,0.106,-7.625,1,0.0302,120.176,4,0.0904
4076,Idealism,Tasogare,3STdDTldUC9w03uaCF3JlX,53,0.948,0.254,184622,0.0829,0.907,8,0.0721,-23.6,0,0.0344,104.721,4,0.0572
4077,Lord Huron,Lost in Time and Space,6BqmgqzgKNxPszu1I6gOpn,54,0.723,0.246,284707,0.621,0.5,4,0.234,-6.435,1,0.0358,123.16,4,0.079
4078,Jungle,"Heavy, California",0Gpq0lllEPZf98gVo9C4uS,62,0.0733,0.674,184600,0.713,0.139,6,0.169,-7.46,0,0.036,111.017,4,0.704
4079,Rich Brian,Flight,2vyEkiHFDjWW19k0h3uvFv,56,0.111,0.77,177463,0.564,0.00306,0,0.103,-5.615,1,0.0421,97.35,4,0.348
4080,Blueface,Next Big Thing,4ukPwV7HbQiMClydpSkZpp,53,0.213,0.777,97437,0.652,0.0,0,0.272,-6.5,1,0.307,105.002,4,0.438
4081,Lukas Graham,Promise,1xRn1GOSJCqf0HxFEB200o,59,0.398,0.767,194120,0.508,0.0,6,0.136,-5.016,0,0.0457,95.97,3,0.687
4082,Papa Roach,Renegade Music,3WiWXLl3u4MH9Xz1uEDcO4,60,0.000307,0.368,209520,0.869,0.000279,2,0.121,-5.534,1,0.0828,172.202,4,0.403
4083,George Frideric Handel,Walking the Wire / Largo,4yTkWs4AFydRawAHnUvZwG,40,0.894,0.44,258067,0.589,0.819,4,0.342,-8.5,1,0.0288,99.956,4,0.209
4084,The Vamps,Hair Too Long,3Tg4U3oXOQqMzD9vPIdQKn,62,0.0252,0.818,205773,0.567,0.0,8,0.0606,-6.775,1,0.098,101.014,4,0.886
4085,Riley Green,Bury Me In Dixie,7KFbFqfBxqRtSSwkA874iv,52,0.324,0.686,188250,0.248,0.0,1,0.0859,-9.026,1,0.0392,83.483,4,0.594
4086,Klingande,Wonders,6c4MRy7KC7zmdRzLYBUqWv,63,0.00545,0.624,187636,0.804,3.32e-06,7,0.0959,-8.133,1,0.0428,109.993,4,0.724
4087,Lil Durk,1(773) Vulture,2K59oLhgYglmFUE4u1X8iW,54,0.405,0.576,198400,0.61,0.0,5,0.11,-6.123,0,0.257,132.086,5,0.0624
4088,Claes Nilsson,Lying To Myself,4t3iREL6SRks2dfrVxoI1E,59,0.983,0.551,254468,0.123,0.955,2,0.12,-16.087,1,0.0448,148.062,4,0.585
4089,BoA,Woman,14rpBBTV0qi60Ex4jonuNi,62,0.0725,0.82,170368,0.575,0.0,5,0.0569,-4.385,0,0.0832,107.024,4,0.788
4090,I DONT KNOW HOW BUT THEY FOUND ME,Choke,37mfTcSlX60JtAvAETytGs,56,0.00139,0.516,195717,0.85,0.0,4,0.296,-3.909,0,0.0706,120.324,4,0.583
4091,Zion & Lennox,Hipnosis,6cujVaIoC0DpnAWDJfSMIo,67,0.192,0.861,227120,0.713,0.0,1,0.173,-5.205,0,0.116,112.024,4,0.565
4092,ROZES,Where Would We Be,2d3fNzMA3aUqeRFWHqzbHd,56,0.00511,0.369,208024,0.699,0.0,4,0.294,-6.103,1,0.0544,83.378,4,0.388
4093,03 Greedo,Fortnite,0zv07tjR3lHDRzvumLbLl9,53,0.0629,0.803,257384,0.509,0.0,6,0.099,-8.134,0,0.139,96.975,4,0.271
4094,Architects,Modern Misery,4lcg836qdoayoF43ASX2Rc,49,0.000363,0.533,253440,0.971,0.000216,8,0.15,-4.483,0,0.0755,115.978,4,0.344
4095,LouGotCash,Too Turnt (feat. Trippie Redd),7q3bYs8TeyhO033yetvnQJ,53,0.0822,0.936,207733,0.754,0.0,6,0.13,-4.529,1,0.33,130.141,4,0.668
4096,RL Grime,Undo,4imb1WyAH4mnE5o7kwW2R4,56,0.272,0.726,208696,0.768,0.000288,5,0.103,-4.864,0,0.0403,137.927,4,0.433
4097,Julian Bunetta,Flicker,76vpjsz9JbD4qsSyVScMDq,39,0.991,0.189,196533,0.0579,0.748,3,0.104,-16.665,1,0.0414,71.512,3,0.145
4098,Breaking Benjamin,Close Your Eyes,0UppcuBB46s0rTeLpf5Moy,55,4.47e-05,0.516,241347,0.966,0.0,8,0.302,-3.223,1,0.0765,116.993,4,0.414
4099,Shotgun Willy,Cheat Codes for Hoes,10iTEeb8hoM5jBGh0OxBOO,56,0.651,0.715,141663,0.55,0.000292,10,0.172,-10.293,0,0.425,116.669,4,0.824
4100,Konteks,Idealisms,1i1WFX4lTxu7nl7sPtxAQX,52,0.727,0.737,84000,0.252,0.677,0,0.0825,-11.52,1,0.0696,68.666,3,0.575
4101,El de La Guitarra,Con Un Puño De Cannabis,38StyWZFxOVmZyciFwExOi,55,0.599,0.805,168356,0.376,0.023,9,0.133,-11.215,1,0.051,104.929,3,0.728
4102,Dvicio,Qué Tienes Tú,4txQPJDlvU72lC6EMhT7m9,77,0.0811,0.744,212348,0.836,4.21e-06,2,0.166,-3.267,1,0.0592,91.984,4,0.524
4103,El Fantasma,Los Pajaros,1ITckNwtzRFRkoPpabYiTJ,55,0.296,0.731,137439,0.551,5.13e-06,2,0.114,-5.354,0,0.04,137.25,4,0.955
4104,Lapis,Salu,3PfQ4B87xkt17ssBwcuzxM,52,0.137,0.721,78208,0.259,0.924,11,0.118,-23.787,1,0.0451,82.709,4,0.443
4105,Rob $tone,Too Faded,7BoNHOhcXUkgCEtcRYLgmq,55,0.142,0.87,202387,0.651,2.1e-05,6,0.105,-5.263,0,0.0527,100.024,4,0.432
4106,Kid Trunks,IDK,6NsheduXyWbGpCUIAPWr4a,54,0.0748,0.771,104281,0.452,0.0,1,0.257,-7.948,1,0.292,149.964,4,0.332
4107,Cavetown,It's U,6vkL4147WP0E8AUuQUyNDd,56,0.564,0.614,252708,0.364,0.0,6,0.119,-11.474,1,0.0274,120.077,4,0.148
4108,G Herbo,Never Cared,10ms1klB4dBbUGSpt2oHHQ,52,0.183,0.85,212477,0.547,0.0,9,0.242,-7.559,1,0.417,77.541,4,0.533
4109,Great Good Fine Ok,Easy,7lWbWrW0wV4MB3zo06FkyX,57,0.355,0.847,184141,0.703,3.95e-05,6,0.0938,-4.434,1,0.0746,112.045,4,0.777
4110,Smeyeul.,Distant Travels,7xbg6rwijiTcND5Rv0k64P,58,0.438,0.657,156500,0.243,0.886,5,0.117,-12.126,1,0.129,80.006,4,0.436
